,timestamp,distance(L),pupil(L),distance(R),pupil(R),duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,170,-1.0,-1.0,739.0060000000001,3.998,239,643,474,369.00300000000004,1.499
1,509,748.283,4.349,740.05,3.9939999999999998,120,417,557,744.1665,4.1715
2,709,719.196,4.031000000000001,731.002,3.86,140,366,237,725.0989999999999,3.9455
3,868,728.33,3.935,728.322,3.637,279,471,204,728.326,3.786
4,1187,731.192,3.8789999999999996,728.1669999999999,3.589,100,393,218,729.6795,3.734
5,1307,723.317,3.823,724.051,3.509,120,259,246,723.684,3.666
6,1845,687.8510000000001,3.947,671.268,3.71,100,64,205,679.5595000000001,3.8285
7,2005,665.541,4.026,663.1210000000001,3.7560000000000002,179,60,587,664.3310000000001,3.891
8,2204,648.385,4.144,639.7819999999999,3.909,100,114,580,644.0835,4.0265
9,2363,650.112,4.188,638.155,3.9339999999999997,159,268,195,644.1334999999999,4.061
10,2842,616.944,3.841,622.835,3.6039999999999996,140,101,210,619.8895,3.7225
11,3101,626.094,4.1739999999999995,616.576,3.965,140,65,578,621.335,4.0695
12,3280,609.7130000000001,4.13,608.438,3.92,100,89,592,609.0755,4.025
13,3440,610.4209999999999,4.092,617.714,3.995,578,82,605,614.0675,4.0435
14,4038,599.3430000000001,3.971,606.4069999999999,3.707,140,60,607,602.875,3.839
15,4277,605.904,4.212,607.648,3.972,140,94,622,606.7760000000001,4.092
16,4756,607.21,4.175,606.2919999999999,4.0360000000000005,159,110,647,606.751,4.1055
17,4935,608.7819999999999,4.107,603.573,3.7689999999999997,419,95,643,606.1775,3.9379999999999997
18,5374,608.269,4.2010000000000005,609.1030000000001,4.001,120,90,663,608.686,4.101000000000001
19,5773,608.819,4.281000000000001,608.819,3.977,439,94,638,608.819,4.1290000000000004
20,6770,616.486,3.9810000000000003,621.5930000000001,4.099,100,679,605,619.0395000000001,4.04
21,7707,620.17,3.64,616.951,3.41,439,255,225,618.5605,3.5250000000000004
22,8345,618.195,3.779,617.8580000000001,3.5189999999999997,100,281,219,618.0265,3.649
23,8684,627.638,3.839,619.852,3.875,100,672,574,623.745,3.857
24,8923,623.7280000000001,4.188,615.389,3.8080000000000003,120,717,615,619.5585000000001,3.998
25,9242,627.294,4.056,617.011,3.701,140,708,604,622.1524999999999,3.8785
26,10019,627.398,4.125,621.367,3.833,239,664,580,624.3824999999999,3.979
27,10598,617.862,4.0889999999999995,614.303,3.7560000000000002,219,703,628,616.0825,3.9225
28,10877,610.349,4.187,612.3290000000001,3.7880000000000003,120,718,680,611.339,3.9875000000000003
29,11016,609.149,4.105,612.21,3.9589999999999996,140,718,658,610.6795,4.032
30,11176,618.4159999999999,4.067,611.6080000000001,3.885,120,719,612,615.012,3.976
31,11515,614.069,4.084,613.6709999999999,3.897,139,725,672,613.8699999999999,3.9905
32,11734,610.745,4.1419999999999995,613.5880000000001,3.8930000000000002,140,725,670,612.1665,4.0175
33,11893,608.7180000000001,4.071000000000001,613.76,3.7969999999999997,259,707,676,611.239,3.934
34,12332,615.514,4.155,612.183,3.764,140,729,667,613.8485000000001,3.9595000000000002
