,timestamp,distance(L),pupil(L),distance(R),pupil(R),duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,96,754.02,3.7680000000000002,747.2560000000001,3.9939999999999998,199,732,421,750.638,3.8810000000000002
1,335,772.5089999999999,3.798,763.789,3.947,180,704,552,768.1489999999999,3.8725
2,793,762.16,3.6510000000000002,748.377,3.888,219,72,571,755.2684999999999,3.7695
3,1033,752.4789999999999,3.73,742.179,3.8989999999999996,160,183,577,747.329,3.8145
4,1212,742.9010000000001,3.765,731.097,4.107,160,250,579,736.999,3.936
5,1411,727.1619999999999,3.912,714.238,4.0969999999999995,259,698,573,720.7,4.0045
6,1770,670.6010000000001,3.859,664.683,4.204,100,132,586,667.642,4.031499999999999
7,1950,639.294,3.8089999999999997,631.455,4.164,259,72,592,635.3745,3.9864999999999995
8,2229,636.472,3.803,628.262,4.138999999999999,459,66,596,632.367,3.9709999999999996
9,2927,701.067,3.838,690.873,4.093,140,259,602,695.97,3.9655
10,3086,736.6360000000001,3.9589999999999996,719.67,4.167,259,83,595,728.153,4.063
11,3385,737.712,3.84,726.796,4.1,159,82,588,732.254,3.9699999999999998
12,3565,735.681,3.8,723.931,4.133,119,135,621,729.806,3.9665
13,3724,737.329,3.843,723.685,4.168,140,57,608,730.507,4.0055
14,3884,729.263,3.847,716.7560000000001,4.156000000000001,459,69,613,723.0095000000001,4.0015
15,4362,724.799,3.912,711.2460000000001,4.178,180,128,643,718.0225,4.045
16,4601,725.8919999999999,3.945,712.2260000000001,4.215,140,632,584,719.059,4.08
17,4861,735.154,3.958,721.0360000000001,4.247,239,705,582,728.095,4.1025
18,5120,731.09,3.8110000000000004,715.562,4.189,419,682,587,723.326,4.0
19,5638,718.29,3.637,719.668,4.0169999999999995,100,88,554,718.979,3.827
20,5758,717.6139999999999,3.637,711.898,3.94,239,75,576,714.756,3.7885
21,6057,729.091,3.719,730.775,3.94,140,762,575,729.933,3.8295
22,6216,729.914,3.81,717.955,4.032,279,692,582,723.9345000000001,3.9210000000000003
23,6516,731.502,3.798,725.1,4.09,279,743,592,728.3009999999999,3.944
24,6815,731.669,3.737,724.7289999999999,3.9619999999999997,120,742,617,728.199,3.8495
25,6974,732.91,3.8169999999999997,724.242,4.015,160,718,618,728.576,3.9159999999999995
26,7153,733.5239999999999,3.7680000000000002,723.39,3.9189999999999996,239,776,617,728.4569999999999,3.8434999999999997
27,7612,724.305,3.66,716.1339999999999,3.863,339,127,614,720.2194999999999,3.7615
28,7971,724.6360000000001,3.673,717.791,3.878,199,115,609,721.2135000000001,3.7755
29,8270,724.0989999999999,3.74,719.175,3.907,100,230,305,721.637,3.8235
30,8449,727.305,3.7439999999999998,717.039,3.8819999999999997,299,294,211,722.172,3.8129999999999997
31,8768,728.946,3.742,719.4060000000001,3.8760000000000003,259,86,227,724.176,3.809
32,9147,727.05,3.698,720.113,3.903,678,108,603,723.5815,3.8005
33,9845,728.0169999999999,3.785,717.342,4.025,419,118,611,722.6795,3.9050000000000002
34,10343,737.802,3.987,730.403,4.169,777,751,599,734.1025,4.077999999999999
35,11241,728.547,3.67,723.316,4.023,100,291,195,725.9315,3.8465
36,11380,731.541,3.702,723.8530000000001,3.94,140,137,212,727.6970000000001,3.8209999999999997
37,11540,726.1139999999999,3.617,721.052,3.872,139,91,219,723.583,3.7445
38,11739,729.4010000000001,3.705,723.7919999999999,3.929,279,301,221,726.5965,3.817
39,12078,730.932,3.75,723.067,3.968,120,775,558,726.9995,3.859
40,12218,737.352,3.798,730.8739999999999,4.041,159,745,623,734.1129999999999,3.9195
41,12537,735.3439999999999,3.883,731.085,4.05,100,761,617,733.2145,3.9665
42,12656,735.9780000000001,3.8810000000000002,727.779,3.9410000000000003,100,778,641,731.8785,3.9110000000000005
43,12776,736.0,3.858,729.432,3.983,140,773,634,732.716,3.9205
44,12935,736.385,3.955,727.1560000000001,4.01,319,749,591,731.7705000000001,3.9825
45,13274,735.88,3.947,727.535,4.007,299,793,652,731.7075,3.977
46,13593,733.183,3.838,729.936,3.96,319,774,644,731.5595000000001,3.899
47,13932,735.184,3.8480000000000003,727.784,4.091,100,729,648,731.4839999999999,3.9695
48,14072,735.3939999999999,3.924,726.6510000000001,4.184,279,743,644,731.0225,4.054
49,14371,735.263,3.863,726.425,4.0760000000000005,459,748,648,730.844,3.9695
50,14849,733.948,3.8510000000000004,723.758,3.9560000000000004,379,758,603,728.8530000000001,3.9035
51,15328,726.957,3.641,722.13,3.9139999999999997,419,134,616,724.5435,3.7775
52,15766,726.569,3.5989999999999998,722.003,3.78,399,102,601,724.2860000000001,3.6895
53,16185,727.087,3.551,722.095,3.8710000000000004,159,125,608,724.591,3.7110000000000003
54,16365,729.012,3.54,719.1519999999999,3.841,279,99,602,724.0819999999999,3.6905
55,16724,735.936,3.7119999999999997,728.1439999999999,3.823,120,698,605,732.04,3.7675
56,16863,737.8539999999999,3.694,729.4169999999999,3.801,578,771,637,733.6354999999999,3.7475
57,17541,737.298,3.7039999999999997,730.75,3.755,219,1097,841,734.024,3.7295
58,17800,738.2230000000001,3.675,727.9960000000001,3.802,100,1063,850,733.1095,3.7385
59,18139,734.137,3.637,728.6089999999999,3.8360000000000003,160,300,194,731.3729999999999,3.7365000000000004
60,18338,732.545,3.6860000000000004,726.9789999999999,3.803,359,521,205,729.762,3.7445000000000004
61,18737,738.08,3.819,731.117,4.016,219,306,213,734.5985000000001,3.9175
62,19056,736.155,3.762,735.946,3.943,120,712,597,736.0505,3.8525
63,19256,741.985,3.713,735.297,3.908,239,768,620,738.6410000000001,3.8105
64,19515,741.275,3.698,733.077,3.906,339,762,590,737.1759999999999,3.802
65,19893,742.8860000000001,3.5810000000000004,731.972,3.792,518,739,570,737.4290000000001,3.6865
66,20432,741.11,3.611,733.88,3.783,359,781,607,737.495,3.697
67,20811,737.495,3.555,736.128,3.705,239,745,574,736.8115,3.63
68,21209,733.566,3.5239999999999996,726.793,3.775,339,117,590,730.1795,3.6494999999999997
69,21608,737.812,3.5260000000000002,730.985,3.802,379,526,196,734.3985,3.664
70,22007,743.8789999999999,3.595,736.207,3.825,219,723,275,740.0429999999999,3.71
71,22306,738.591,3.503,735.329,3.728,299,528,180,736.96,3.6155
72,23383,761.4580000000001,3.8930000000000002,750.1189999999999,4.16,180,546,233,755.7885,4.0265
73,23582,762.623,3.969,751.791,4.195,957,502,205,757.2070000000001,4.082
74,24559,758.953,3.583,749.9739999999999,3.7119999999999997,439,634,200,754.4635,3.6475
75,25037,755.778,3.5589999999999997,749.592,3.7460000000000004,1615,651,206,752.685,3.6525
76,26752,752.513,3.551,748.7610000000001,3.772,100,521,215,750.6370000000001,3.6615
77,26872,751.3539999999999,3.5860000000000003,749.9739999999999,3.8539999999999996,518,571,233,750.664,3.7199999999999998
78,27450,756.6210000000001,3.574,750.686,3.842,399,501,197,753.6535000000001,3.708
79,27888,757.7810000000001,3.5389999999999997,748.5360000000001,3.8160000000000003,179,368,209,753.1585,3.6775
80,28088,752.8710000000001,3.447,743.665,3.715,140,312,211,748.268,3.581
81,28247,751.988,3.47,742.1030000000001,3.725,140,278,215,747.0455000000001,3.5975
82,28407,748.58,3.532,736.203,3.687,419,84,229,742.3915,3.6094999999999997
83,28945,744.426,3.448,743.2230000000001,3.662,119,109,626,743.8245000000001,3.5549999999999997
84,29085,742.8560000000001,3.472,732.1469999999999,3.633,439,119,596,737.5015000000001,3.5525
85,29643,737.295,3.552,727.817,3.779,120,109,176,732.556,3.6654999999999998
86,29782,739.7539999999999,3.5980000000000003,727.783,3.8139999999999996,379,83,239,733.7684999999999,3.706
87,30221,739.37,3.654,729.7189999999999,3.895,798,139,633,734.5445,3.7744999999999997
88,31138,716.325,3.6519999999999997,707.985,3.975,339,80,580,712.155,3.8135
89,31497,716.679,3.613,708.508,3.9589999999999996,758,126,624,712.5935,3.7859999999999996
90,32275,720.822,3.699,709.372,3.9419999999999997,379,135,651,715.097,3.8205
91,32833,715.89,3.72,711.2689999999999,3.955,339,108,649,713.5794999999999,3.8375000000000004
92,33212,721.98,3.822,713.186,4.0360000000000005,199,144,668,717.5830000000001,3.9290000000000003
93,33431,721.905,3.88,712.0239999999999,4.071000000000001,479,168,689,716.9644999999999,3.9755000000000003
94,34029,719.345,3.824,711.2739999999999,4.031000000000001,279,148,672,715.3095,3.9275
95,34468,723.752,3.872,712.41,4.213,140,103,691,718.0809999999999,4.0425
96,34647,719.6419999999999,3.812,711.698,4.074,179,107,284,715.67,3.9429999999999996
97,34847,720.6189999999999,3.799,708.7510000000001,4.059,459,90,251,714.685,3.9290000000000003
98,35425,732.2860000000001,3.7260000000000004,712.773,3.91,100,171,711,722.5295000000001,3.8180000000000005
99,35545,724.29,3.716,714.313,3.9730000000000003,219,143,705,719.3015,3.8445
100,35844,723.998,3.6919999999999997,716.1510000000001,4.05,120,139,246,720.0745000000001,3.8709999999999996
101,36242,725.378,3.767,713.446,4.038,160,166,707,719.412,3.9025
102,36521,723.6139999999999,3.759,714.7869999999999,4.088,319,160,700,719.2004999999999,3.9234999999999998
103,37040,721.9989999999999,3.688,712.0160000000001,4.031000000000001,219,132,671,717.0074999999999,3.8595000000000006
104,37319,723.88,3.698,713.883,4.042,179,144,711,718.8815,3.87
105,37518,725.184,3.7289999999999996,714.37,4.088,279,205,718,719.777,3.9085
106,37837,724.924,3.772,714.913,4.15,319,184,685,719.9185,3.9610000000000003
107,38216,724.684,3.767,715.695,4.072,1116,158,704,720.1895,3.9195
108,39352,726.195,3.717,716.2560000000001,3.937,160,118,662,721.2255,3.827
109,39532,723.7919999999999,3.665,715.627,3.9789999999999996,179,135,697,719.7094999999999,3.822
110,39731,724.1339999999999,3.676,716.085,3.971,399,111,709,720.1095,3.8235
111,40170,721.195,3.6639999999999997,712.9010000000001,3.9789999999999996,279,201,717,717.048,3.8214999999999995
112,40469,726.6030000000001,3.717,714.58,4.138999999999999,219,158,734,720.5915,3.928
113,40708,725.453,3.719,715.313,4.012,279,225,729,720.383,3.8655
114,41207,724.622,3.74,715.716,3.971,419,128,730,720.169,3.8555
115,41705,726.288,3.613,719.535,3.983,120,110,286,722.9114999999999,3.798
116,41865,725.7339999999999,3.6069999999999998,714.1389999999999,3.915,339,89,235,719.9364999999999,3.761
117,42283,726.929,3.545,-1.0,-1.0,359,132,628,362.9645,1.2725
118,42662,725.623,3.502,715.952,3.7569999999999997,718,121,617,720.7875,3.6294999999999997
119,43400,722.4910000000001,3.472,713.556,3.773,100,97,617,718.0235,3.6225
120,43539,722.919,3.4730000000000003,714.6569999999999,3.734,219,113,632,718.788,3.6035000000000004
121,43798,726.882,3.485,716.398,3.6889999999999996,180,132,628,721.64,3.5869999999999997
122,43998,727.321,3.535,715.9639999999999,3.734,140,159,636,721.6424999999999,3.6345
123,44158,727.755,3.571,718.125,3.76,538,124,612,722.94,3.6654999999999998
124,44736,724.86,3.4960000000000004,717.73,3.7739999999999996,259,83,607,721.2950000000001,3.635
125,45015,725.7280000000001,3.478,716.65,3.833,379,121,614,721.1890000000001,3.6555
126,45513,730.143,3.614,718.2539999999999,3.803,1675,144,635,724.1985,3.7085
127,47387,727.659,3.4389999999999996,717.563,3.6710000000000003,100,113,682,722.611,3.5549999999999997
128,47507,725.798,3.407,718.2330000000001,3.737,199,103,665,722.0155,3.572
129,47726,729.212,3.4010000000000002,718.1,3.677,180,103,661,723.656,3.539
130,48085,731.1210000000001,3.549,721.48,3.84,140,162,672,726.3005,3.6944999999999997
131,48484,733.581,3.665,722.985,3.867,439,146,703,728.283,3.766
132,48982,731.7410000000001,3.623,719.5160000000001,3.886,100,203,704,725.6285,3.7545
133,49102,730.1089999999999,3.6839999999999997,717.789,3.912,120,209,719,723.949,3.798
134,49241,731.3610000000001,3.716,719.551,3.9360000000000004,419,166,722,725.4560000000001,3.8260000000000005
135,49680,727.5989999999999,3.657,717.3489999999999,3.8989999999999996,179,94,648,722.4739999999999,3.7779999999999996
136,49919,727.438,3.577,718.252,3.815,797,127,657,722.845,3.6959999999999997
137,50777,732.617,3.565,722.2589999999999,3.904,140,176,685,727.4379999999999,3.7344999999999997
138,50976,732.435,3.533,721.569,3.793,239,222,675,727.002,3.6630000000000003
139,51275,729.122,3.5610000000000004,718.0889999999999,3.767,299,105,678,723.6054999999999,3.664
140,51774,730.2560000000001,3.488,719.5089999999999,3.822,299,163,694,724.8824999999999,3.6550000000000002
141,52093,730.178,3.572,719.87,3.805,279,175,705,725.024,3.6885000000000003
142,52392,732.88,3.525,720.914,3.897,299,169,718,726.8969999999999,3.711
143,52711,728.297,3.552,718.443,3.748,100,174,762,723.37,3.6500000000000004
144,52990,729.63,3.535,717.04,3.7560000000000002,160,202,753,723.335,3.6455
145,53169,728.268,3.58,717.822,3.767,299,172,731,723.0450000000001,3.6734999999999998
146,53488,731.39,3.555,718.811,3.949,259,176,745,725.1005,3.752
147,53767,730.929,3.571,719.9680000000001,3.714,239,154,738,725.4485,3.6425
148,54027,730.571,3.522,719.257,3.779,259,124,678,724.914,3.6505
149,54326,727.4689999999999,3.611,718.993,3.781,140,113,664,723.231,3.696
