,timestamp,distance(L),pupil(L),distance(R),pupil(R),duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,100,785.4839999999999,4.178,786.885,4.189,239,640,557,786.1845,4.1835
1,1536,757.465,3.9339999999999997,763.0110000000001,3.992,100,71,203,760.238,3.963
2,1735,754.078,4.078,746.2280000000001,4.221,140,493,665,750.153,4.1495
3,1894,748.1419999999999,4.129,739.4780000000001,4.2780000000000005,120,391,647,743.81,4.2035
4,2233,757.419,4.266,748.798,4.363,120,727,400,753.1085,4.314500000000001
5,2632,760.3480000000001,4.232,760.071,4.412,100,627,316,760.2095,4.322
6,3111,757.2919999999999,4.295,760.5060000000001,4.438,160,509,221,758.899,4.3665
7,3848,773.946,4.427,774.431,4.462,100,619,247,774.1885,4.4445
8,4147,762.57,4.269,761.0260000000001,4.284,279,351,644,761.798,4.2765
9,4446,766.0039999999999,4.376,761.319,4.32,518,292,641,763.6614999999999,4.348000000000001
10,4985,760.197,4.231,760.323,4.258,179,291,641,760.26,4.2445
11,5244,759.329,4.18,765.8789999999999,4.171,120,105,243,762.6039999999999,4.1754999999999995
12,5383,763.2389999999999,4.167,764.89,4.121,279,61,227,764.0645,4.144
13,6141,760.051,4.08,757.3919999999999,4.173,140,443,729,758.7215,4.1265
14,6301,758.6139999999999,4.123,752.427,4.149,140,425,711,755.5205,4.136
15,6460,755.025,4.056,750.377,4.1610000000000005,199,417,665,752.701,4.1085
16,6739,752.2339999999999,4.0280000000000005,748.216,4.007,179,262,719,750.2249999999999,4.0175
17,7138,756.085,3.8960000000000004,752.176,3.887,140,356,639,754.1305,3.8915
18,7297,756.443,3.8560000000000003,753.1519999999999,3.9789999999999996,120,381,635,754.7974999999999,3.9175
19,7596,758.3760000000001,4.176,752.201,4.114,319,389,631,755.2885000000001,4.145
20,8135,768.053,3.952,770.173,4.052,219,454,226,769.113,4.002
21,8853,769.69,4.378,769.395,4.412,199,459,216,769.5425,4.395
22,9072,768.1210000000001,4.213,767.905,4.404,159,438,213,768.013,4.3085
23,9889,760.716,4.195,765.567,4.25,219,48,224,763.1415,4.2225
